time,temperature,humidity,precipitation,pressure
1991-11-06,5.83,76.38,0.00,995.96
1991-11-07,4.72,65.46,0.00,1004.03
1991-11-08,5.60,78.71,0.00,999.46
1991-11-09,5.11,85.62,0.00,991.70
1991-11-10,4.47,73.88,0.60,999.65
1991-11-11,2.85,80.58,0.00,1006.11
1991-11-12,5.80,79.58,0.00,1003.13
1991-11-13,7.70,87.08,9.80,995.52
1991-11-14,6.96,87.75,19.70,984.73
1991-11-15,3.60,85.54,12.10,987.40
1991-11-16,5.87,88.67,3.60,979.50
1991-11-17,5.86,63.17,0.00,982.05
1991-11-18,3.20,69.29,0.00,991.26
1991-11-19,5.30,82.58,2.80,989.61
1991-11-20,6.68,91.92,4.70,985.91
1991-11-21,7.05,89.79,1.60,988.87
1991-11-22,5.92,88.33,1.20,994.68
1991-11-23,5.12,90.00,0.30,998.55
1991-11-24,5.95,88.38,3.60,990.99
1991-11-25,6.09,84.96,0.00,994.47
1991-11-26,4.15,84.67,0.00,1002.87
1991-11-27,4.36,80.00,0.00,1008.08
1991-11-28,3.42,81.83,0.00,1006.56
1991-11-29,3.50,82.46,0.00,1004.50
1991-11-30,2.81,82.29,0.00,1003.00
1991-12-01,1.80,82.83,0.00,1004.16
1991-12-02,1.00,84.17,0.00,1008.68
1991-12-03,0.32,78.25,0.00,1006.28
1991-12-04,-0.59,74.88,0.00,1003.25
1991-12-05,-0.93,78.92,0.00,997.52
1991-12-06,-1.18,81.83,1.10,1004.41
1991-12-07,-0.87,74.21,0.00,1006.82
1991-12-08,-1.42,72.96,0.00,1005.21
1991-12-09,-2.09,83.46,0.60,1008.97
1991-12-10,-2.57,79.83,0.00,1014.54
1991-12-11,-3.15,74.29,0.00,1018.54
1991-12-12,-3.08,70.04,0.00,1016.93
1991-12-13,-1.96,71.29,0.00,1015.55
1991-12-14,-1.22,73.46,0.00,1012.48
1991-12-15,-0.84,73.08,0.00,1008.65
1991-12-16,-0.97,74.04,0.00,1006.13
1991-12-17,-0.62,73.71,0.00,1006.87
1991-12-18,0.14,83.12,1.90,998.13
1991-12-19,0.90,83.38,0.00,995.52
1991-12-20,1.04,74.29,0.60,983.89
1991-12-21,-0.01,73.92,2.30,990.03
1991-12-22,3.89,88.88,7.90,986.63
1991-12-23,2.38,88.42,0.00,998.43
1991-12-24,2.08,73.42,0.00,1000.38
1991-12-25,1.33,60.00,0.00,1010.70
1991-12-26,-0.10,65.17,0.00,1007.73
1991-12-27,2.30,62.08,0.00,994.27
1991-12-28,1.19,65.92,0.00,1002.93
1991-12-29,-0.73,77.71,0.00,1014.40
1991-12-30,-0.18,79.00,0.00,1013.82
1991-12-31,0.56,79.21,0.00,1009.39
1992-01-01,-0.70,76.08,0.00,1015.69
1992-01-02,-0.58,78.08,0.00,1016.51
1992-01-03,-0.46,75.33,0.00,1014.87
1992-01-04,0.53,73.67,0.00,1011.26
1992-01-05,-0.21,78.58,0.00,1012.20
1992-01-06,-0.16,81.21,0.00,1011.89
1992-01-07,-0.19,75.67,0.00,1009.63
1992-01-08,2.45,81.46,0.10,1006.09
1992-01-09,3.59,93.83,5.00,999.83
1992-01-10,4.43,93.83,17.30,996.38
1992-01-11,2.24,92.25,0.00,1007.29
1992-01-12,0.76,82.75,0.00,1007.92
1992-01-13,0.31,76.25,0.00,1009.18
1992-01-14,-0.17,72.96,0.00,1008.40
1992-01-15,0.75,78.38,0.00,1006.56
1992-01-16,1.34,80.75,0.00,1002.68
1992-01-17,0.27,78.83,0.00,1001.51
1992-01-18,0.48,69.50,0.00,1005.03
1992-01-19,-0.21,72.21,0.00,1000.77
1992-01-20,0.05,81.75,0.00,995.19
1992-01-21,-0.80,78.96,0.70,1001.31
1992-01-22,-0.85,77.29,0.80,1009.41
1992-01-23,0.74,86.25,3.50,1012.10
1992-01-24,2.47,85.08,0.70,1011.34
1992-01-25,4.50,82.00,0.30,1010.05
1992-01-26,2.66,80.46,0.00,1007.32
1992-01-27,0.95,83.62,0.00,1009.63
1992-01-28,0.70,79.33,0.00,1011.63
1992-01-29,1.35,75.50,0.00,1011.57
1992-01-30,3.24,74.75,0.00,1005.34
1992-01-31,3.02,76.12,0.00,1006.51
1992-02-01,2.46,77.92,0.00,1006.10
1992-02-02,2.34,83.75,0.00,1008.70
1992-02-03,1.30,83.71,0.00,1000.46
1992-02-04,3.13,72.58,0.00,991.18
1992-02-05,4.25,75.92,0.00,993.27
1992-02-06,4.42,77.58,0.00,1000.58
1992-02-07,3.17,78.46,0.00,1008.20
1992-02-08,2.70,77.42,0.00,1009.21
1992-02-09,3.08,82.71,0.10,1005.85
1992-02-10,4.11,93.00,5.60,1001.48
1992-02-11,1.99,81.92,0.00,1002.81
1992-02-12,3.69,81.67,0.00,1000.25
1992-02-13,5.23,90.83,13.60,995.44
1992-02-14,7.00,82.25,4.00,997.11
1992-02-15,3.90,77.58,0.00,1002.85
1992-02-16,4.55,77.83,0.10,993.99
1992-02-17,2.81,41.08,0.00,994.10
1992-02-18,0.98,48.67,0.00,1002.06
1992-02-19,-0.15,62.33,0.00,1008.07
1992-02-20,-0.14,67.33,0.00,1005.63
1992-02-21,-0.02,64.54,0.00,1006.13
1992-02-22,2.33,61.75,0.00,1008.33
1992-02-23,3.22,74.38,0.00,1009.20
1992-02-24,5.43,73.96,0.00,1007.20
1992-02-25,6.02,78.33,0.00,1005.74
1992-02-26,7.24,76.88,0.00,1008.17
1992-02-27,4.90,82.12,0.00,1012.68
1992-02-28,4.93,78.92,0.00,1012.13
1992-02-29,5.78,76.33,0.00,1010.73
1992-03-01,6.49,72.04,0.00,1008.35
1992-03-02,5.61,78.12,0.00,1007.97
1992-03-03,6.32,72.25,0.00,1010.19
1992-03-04,6.65,78.62,0.00,1010.20
1992-03-05,7.54,81.50,0.00,1008.30
1992-03-06,9.23,80.62,0.90,1004.05
1992-03-07,7.65,77.83,0.00,1006.60
1992-03-08,8.27,73.00,0.00,1010.33
1992-03-09,8.18,66.46,0.00,1014.10
1992-03-10,6.45,73.96,0.00,1012.72
1992-03-11,6.61,70.12,0.00,1004.31
1992-03-12,7.07,65.29,0.00,1001.50
1992-03-13,6.59,78.75,0.00,991.14
1992-03-14,9.12,67.50,0.00,985.73
1992-03-15,10.30,60.17,0.00,988.15
1992-03-16,8.88,73.88,1.00,995.60
1992-03-17,7.06,68.29,0.10,1006.88
1992-03-18,6.48,66.21,0.00,1004.81
1992-03-19,6.56,71.46,0.00,1000.79
1992-03-20,10.26,69.71,0.00,999.07
1992-03-21,10.83,71.21,0.00,996.32
1992-03-22,9.06,72.42,0.80,992.58
1992-03-23,7.81,82.75,1.90,977.95
1992-03-24,7.37,82.04,6.90,971.74
1992-03-25,4.79,77.29,0.00,983.69
1992-03-26,4.78,73.38,0.00,973.36
1992-03-27,5.94,71.00,0.00,972.20
1992-03-28,6.85,57.00,0.00,977.30
1992-03-29,7.15,54.04,0.00,981.30
1992-03-30,6.35,81.08,4.20,981.67
1992-03-31,7.49,88.38,32.70,973.15
1992-04-01,6.85,86.46,5.70,972.25
1992-04-02,5.83,80.42,0.10,980.89
1992-04-03,7.69,85.88,9.60,987.43
1992-04-04,10.17,88.71,7.10,987.18
1992-04-05,8.97,89.25,24.40,982.73
1992-04-06,9.72,82.33,7.10,983.42
1992-04-07,9.60,82.12,2.90,982.00
1992-04-08,9.90,78.92,3.00,984.36
1992-04-09,10.78,66.25,0.00,994.30
1992-04-10,10.63,64.42,0.00,994.10
1992-04-11,9.83,67.62,0.00,992.29
1992-04-12,9.98,66.62,0.00,993.70
1992-04-13,10.10,74.04,0.20,994.97
1992-04-14,9.86,70.12,0.00,997.62
1992-04-15,7.17,87.12,15.80,988.78
1992-04-16,5.77,81.58,8.30,988.14
1992-04-17,7.12,64.75,0.30,997.03
1992-04-18,7.79,69.17,0.50,997.08
1992-04-19,12.22,63.88,0.00,995.61
1992-04-20,14.80,54.75,0.00,994.51
1992-04-21,11.26,69.04,0.30,1001.63
1992-04-22,12.03,72.38,0.00,996.42
1992-04-23,11.74,81.88,0.00,990.75
1992-04-24,13.06,78.79,0.00,994.08
1992-04-25,15.91,73.58,0.00,1000.09
1992-04-26,16.99,71.33,0.00,1001.11
1992-04-27,16.77,71.71,0.00,997.04
1992-04-28,15.47,77.00,0.40,992.17
1992-04-29,12.49,78.50,15.10,989.20
1992-04-30,10.77,76.21,1.00,994.35
1992-05-01,12.34,83.12,0.00,996.18
1992-05-02,12.95,79.21,0.40,993.18
1992-05-03,14.44,74.75,0.00,995.68
1992-05-04,15.75,73.79,0.60,997.01
1992-05-05,15.96,71.67,0.20,997.88
1992-05-06,16.25,74.12,0.40,999.67
1992-05-07,16.76,69.17,0.00,997.97
1992-05-08,17.01,71.29,0.00,990.99
1992-05-09,17.07,73.83,0.00,988.53
1992-05-10,16.98,76.08,0.00,991.88
1992-05-11,16.77,75.67,0.00,994.78
1992-05-12,15.47,63.46,0.00,1003.53
1992-05-13,17.04,66.25,0.00,1006.61
1992-05-14,18.99,62.21,0.00,1005.33
1992-05-15,20.14,60.08,0.00,1006.25
1992-05-16,20.50,60.71,0.00,1003.93
1992-05-17,20.30,67.50,0.60,1000.44
1992-05-18,19.25,65.17,1.10,994.92
1992-05-19,15.50,58.21,0.20,999.77
1992-05-20,13.19,70.58,3.40,1001.85
1992-05-21,13.88,65.75,0.00,1000.89
1992-05-22,13.07,76.08,2.70,998.36
1992-05-23,14.88,73.04,0.00,996.29
1992-05-24,16.40,69.62,0.00,995.77
1992-05-25,17.55,68.75,0.50,995.76
1992-05-26,18.55,66.29,0.00,993.95
1992-05-27,19.23,56.58,0.00,993.32
1992-05-28,20.17,58.46,0.00,992.70
1992-05-29,18.30,69.58,1.50,993.27
1992-05-30,18.75,77.12,3.40,993.42
1992-05-31,17.91,84.21,7.00,993.57
1992-06-01,18.74,80.50,4.30,991.46
1992-06-02,18.86,80.71,5.30,989.69
1992-06-03,18.55,77.46,1.00,990.41
1992-06-04,16.66,83.08,3.20,992.12
1992-06-05,15.61,80.21,6.10,993.15
1992-06-06,14.37,76.46,4.40,993.85
1992-06-07,14.22,76.67,5.30,992.06
1992-06-08,14.78,77.17,5.70,986.70
1992-06-09,16.02,75.92,0.00,986.99
1992-06-10,15.85,83.12,3.10,989.25
1992-06-11,16.06,79.71,0.00,988.65
1992-06-12,17.48,73.12,0.50,987.97
1992-06-13,17.88,77.92,0.80,992.92
1992-06-14,19.71,74.12,0.30,997.67
1992-06-15,20.77,71.25,0.20,998.62
1992-06-16,20.43,64.83,0.30,994.11
1992-06-17,20.91,68.50,0.30,992.28
1992-06-18,20.08,73.88,8.00,989.14
1992-06-19,15.80,87.96,58.50,987.50
1992-06-20,17.10,82.58,12.50,993.76
1992-06-21,16.30,72.54,0.00,997.65
1992-06-22,16.68,82.62,4.40,995.43
1992-06-23,17.43,86.71,10.70,991.50
1992-06-24,17.29,83.96,3.90,991.50
1992-06-25,17.95,80.75,0.90,991.10
1992-06-26,19.22,77.33,2.90,994.05
1992-06-27,18.89,76.75,0.30,996.10
1992-06-28,19.33,65.29,0.00,999.07
1992-06-29,18.92,66.92,0.00,999.69
1992-06-30,19.75,65.04,0.00,997.22
1992-07-01,17.71,75.12,0.30,994.52
1992-07-02,18.78,74.29,0.60,994.61
1992-07-03,19.95,73.92,0.00,995.85
1992-07-04,19.07,78.00,4.30,991.40
1992-07-05,15.90,89.62,45.90,986.48
1992-07-06,16.70,83.04,3.60,991.80
1992-07-07,18.20,76.75,0.10,994.26
1992-07-08,18.58,77.54,0.10,996.48
1992-07-09,18.73,78.96,0.30,995.24
1992-07-10,19.61,77.67,0.90,991.11
1992-07-11,16.43,85.88,53.40,988.71
1992-07-12,17.83,76.83,0.10,990.13
1992-07-13,19.26,71.12,0.00,995.80
1992-07-14,20.36,74.21,0.00,997.63
1992-07-15,21.60,77.33,0.00,995.96
1992-07-16,22.03,79.29,1.60,997.11
1992-07-17,21.32,77.75,0.00,999.98
1992-07-18,22.95,74.54,0.00,999.25
1992-07-19,23.57,78.96,0.00,997.77
1992-07-20,23.90,75.25,0.00,996.89
1992-07-21,23.90,69.54,0.00,995.23
1992-07-22,23.11,73.58,0.50,996.81
1992-07-23,23.25,71.75,0.00,998.77
1992-07-24,23.88,72.58,0.00,996.62
1992-07-25,24.18,72.38,0.40,996.00
1992-07-26,24.53,75.29,0.00,998.61
1992-07-27,25.14,76.21,0.00,998.11
1992-07-28,24.97,73.25,0.00,998.87
1992-07-29,24.09,70.04,0.00,1001.63
1992-07-30,24.44,72.33,0.00,1001.14
1992-07-31,24.97,77.17,0.40,998.82
1992-08-01,24.41,72.21,0.00,995.76
1992-08-02,25.02,71.25,0.00,994.51
1992-08-03,24.90,74.58,0.00,994.25
1992-08-04,24.88,76.92,1.40,995.19
1992-08-05,25.36,70.38,0.00,1001.87
1992-08-06,25.65,70.62,0.00,1001.80
1992-08-07,26.15,65.92,0.00,999.60
1992-08-08,26.17,61.58,0.00,998.26
1992-08-09,26.43,56.75,0.00,995.70
1992-08-10,21.93,77.04,19.20,993.48
1992-08-11,20.90,71.50,0.00,996.76
1992-08-12,21.38,70.33,0.00,998.00
1992-08-13,21.86,71.62,0.00,995.00
1992-08-14,21.77,72.42,0.80,990.11
1992-08-15,19.75,80.04,5.50,992.55
1992-08-16,21.13,74.58,0.00,998.09
1992-08-17,21.84,74.50,0.00,998.61
1992-08-18,22.59,76.67,0.00,997.47
1992-08-19,24.55,74.08,0.00,994.91
1992-08-20,25.44,68.46,0.00,992.40
1992-08-21,24.44,70.25,0.00,991.84
1992-08-22,23.70,73.62,0.60,991.13
1992-08-23,22.66,75.96,7.70,993.66
1992-08-24,23.23,74.58,0.00,998.02
1992-08-25,24.01,73.58,0.00,999.29
1992-08-26,24.23,74.83,0.00,997.54
1992-08-27,24.61,72.00,0.00,995.62
1992-08-28,24.25,69.83,0.00,993.72
1992-08-29,22.36,77.08,3.60,990.50
1992-08-30,20.89,75.50,9.10,989.58
1992-08-31,20.36,73.08,7.40,986.85
1992-09-01,17.54,54.12,3.70,991.41
1992-09-02,16.65,58.42,0.00,1003.02
1992-09-03,17.35,69.25,0.00,998.98
1992-09-04,16.82,62.33,0.80,991.28
1992-09-05,14.67,44.08,0.00,996.30
1992-09-06,14.33,50.92,0.00,997.99
1992-09-07,15.53,62.96,0.00,996.78
1992-09-08,17.24,70.96,0.00,998.31
1992-09-09,18.18,74.38,0.30,1001.54
1992-09-10,17.72,85.25,15.90,1002.57
1992-09-11,18.07,81.04,0.20,1002.43
1992-09-12,18.60,76.83,0.00,1001.90
1992-09-13,19.06,72.42,0.00,998.69
1992-09-14,18.25,76.17,0.00,996.35
1992-09-15,18.50,77.50,0.00,999.78
1992-09-16,19.10,79.04,0.00,1002.18
1992-09-17,18.96,80.46,0.00,999.46
1992-09-18,19.52,79.12,0.00,998.27
1992-09-19,19.78,74.96,0.00,997.70
1992-09-20,19.37,69.17,0.00,998.57
1992-09-21,18.58,72.38,0.00,998.43
1992-09-22,18.45,77.04,2.50,997.78
1992-09-23,17.16,84.17,15.40,998.28
1992-09-24,16.53,87.79,5.60,998.65
1992-09-25,17.14,79.88,0.00,1001.55
1992-09-26,17.26,76.83,0.00,1003.35
1992-09-27,17.62,76.46,7.30,1000.75
1992-09-28,17.17,85.17,33.90,996.42
1992-09-29,15.12,84.96,12.40,995.10
1992-09-30,14.83,76.08,0.00,995.47
1992-10-01,15.48,82.92,0.00,997.19
1992-10-02,14.85,87.21,13.20,993.81
1992-10-03,13.81,87.88,27.70,981.55
1992-10-04,12.99,85.33,46.60,975.71
1992-10-05,13.97,85.00,33.70,978.72
1992-10-06,13.58,88.88,3.80,984.98
1992-10-07,13.76,87.50,0.40,992.56
1992-10-08,13.47,83.46,0.00,1001.80
1992-10-09,13.99,83.50,0.50,997.10
1992-10-10,14.21,89.50,19.00,989.60
1992-10-11,13.90,88.42,3.00,988.32
1992-10-12,12.53,89.42,0.30,990.92
1992-10-13,11.65,73.00,0.00,1001.45
1992-10-14,9.99,71.92,0.00,998.57
1992-10-15,9.94,79.50,0.10,986.26
1992-10-16,11.13,84.83,1.60,980.25
1992-10-17,11.04,89.42,22.40,976.04
1992-10-18,8.90,61.29,0.10,983.30
1992-10-19,6.89,71.79,7.10,998.56
1992-10-20,7.54,86.92,4.90,996.41
1992-10-21,7.60,92.58,0.70,988.59
1992-10-22,7.53,72.92,0.00,987.27
1992-10-23,6.10,79.88,0.00,986.98
1992-10-24,6.57,65.96,0.00,988.39
1992-10-25,7.21,67.38,0.00,989.59
1992-10-26,8.32,69.88,0.00,984.77
1992-10-27,8.27,75.04,0.00,988.04
1992-10-28,9.59,86.21,1.90,986.25
1992-10-29,11.05,84.71,1.70,981.29
1992-10-30,9.73,90.67,9.40,986.83
1992-10-31,10.59,89.46,2.60,992.57
1992-11-01,10.85,92.33,15.80,999.45
1992-11-02,12.21,85.04,0.20,998.58
1992-11-03,10.77,88.92,0.20,994.99
1992-11-04,9.59,88.38,0.00,997.87
1992-11-05,10.18,88.92,0.00,1006.12
1992-11-06,10.30,85.21,0.00,1010.83
1992-11-07,9.47,85.04,0.00,1005.86
1992-11-08,8.72,87.88,0.00,1002.37
1992-11-09,8.90,89.83,0.00,1006.96
1992-11-10,9.63,88.54,0.00,1001.42
1992-11-11,7.77,86.17,0.00,993.02
1992-11-12,7.81,64.00,0.00,987.97
1992-11-13,4.07,68.25,0.00,988.13
1992-11-14,4.23,62.08,0.00,993.38
1992-11-15,5.50,76.00,2.20,993.38
1992-11-16,6.99,90.25,16.70,984.17
1992-11-17,5.66,86.58,5.30,976.40
1992-11-18,3.13,62.46,0.00,988.48
1992-11-19,3.72,70.29,0.10,993.46
1992-11-20,5.34,71.92,0.00,994.44
1992-11-21,4.19,76.17,0.00,997.60
1992-11-22,6.42,85.58,0.00,994.70
1992-11-23,7.10,87.29,0.00,1001.60
1992-11-24,6.37,87.92,0.00,1006.03
1992-11-25,6.51,89.38,0.00,1005.97
1992-11-26,7.72,87.25,0.00,1002.45
1992-11-27,6.75,82.08,0.00,1002.80
1992-11-28,5.08,82.83,0.00,1003.68
1992-11-29,5.04,87.12,0.00,1001.09
1992-11-30,5.38,89.42,0.00,1004.58
1992-12-01,6.00,93.42,0.00,1005.92
1992-12-02,7.48,93.46,9.10,1000.08
1992-12-03,8.45,93.12,19.30,984.85
1992-12-04,7.08,87.54,4.20,980.76
1992-12-05,8.19,87.54,28.50,971.69
1992-12-06,5.00,58.12,0.00,984.51
1992-12-07,1.36,80.33,11.80,985.70
1992-12-08,4.48,91.00,32.50,979.31
1992-12-09,4.90,92.42,8.30,987.07
1992-12-10,3.71,88.17,0.00,994.88
1992-12-11,1.46,90.33,0.20,1000.83
1992-12-12,2.03,85.88,0.00,994.47
1992-12-13,2.08,73.12,0.00,995.05
1992-12-14,1.33,74.67,0.00,1000.65
1992-12-15,2.45,81.50,0.00,1002.10
1992-12-16,3.72,79.00,0.00,1000.47
1992-12-17,2.21,83.38,0.00,1003.51
1992-12-18,1.75,79.46,0.00,1006.27
1992-12-19,1.39,81.71,0.00,1007.50
1992-12-20,2.31,76.46,0.00,1005.66
1992-12-21,3.70,79.67,0.00,1004.00
1992-12-22,3.00,85.25,0.00,1006.47
1992-12-23,3.92,78.62,0.00,1008.39
1992-12-24,3.18,85.25,0.00,1010.02
1992-12-25,0.10,87.00,0.00,1010.93
1992-12-26,0.68,81.92,0.00,1013.62
1992-12-27,-0.12,76.92,0.00,1008.90
1992-12-28,-0.25,70.79,0.00,1012.89
1992-12-29,-1.59,68.67,0.00,1010.44
1992-12-30,-1.41,69.58,0.00,1004.46
1992-12-31,-0.37,69.71,0.00,1000.85
1993-01-01,-0.65,78.50,0.00,1006.02
1993-01-02,-2.38,71.79,0.30,1007.35
1993-01-03,-3.01,60.67,0.00,1006.57
1993-01-04,-2.77,60.58,0.00,1012.68
1993-01-05,-2.35,67.12,0.00,1016.71
1993-01-06,-0.15,72.00,0.00,1014.12
1993-01-07,1.90,80.67,0.00,1004.63
1993-01-08,2.95,83.79,0.00,1003.92
1993-01-09,2.76,81.33,0.00,1007.67
1993-01-10,2.46,85.21,0.00,1007.17
1993-01-11,4.06,88.58,0.00,1002.59
1993-01-12,4.90,93.38,0.00,1000.80
1993-01-13,5.32,89.54,0.00,1008.26
1993-01-14,6.57,88.21,0.00,1010.23
1993-01-15,4.40,87.83,0.00,1014.87
1993-01-16,3.93,83.04,0.00,1015.12
1993-01-17,2.97,83.96,0.00,1013.76
1993-01-18,2.82,85.75,0.00,1010.27
1993-01-19,2.79,84.71,0.00,1009.04
1993-01-20,1.92,83.46,0.00,1008.73
1993-01-21,2.23,78.71,0.00,1009.99
1993-01-22,2.22,81.88,0.00,1009.37
1993-01-23,4.48,85.79,0.00,1006.48
1993-01-24,4.56,88.08,0.00,1002.38
1993-01-25,5.17,66.62,0.00,990.16
1993-01-26,3.20,51.17,0.00,998.43
1993-01-27,2.24,67.75,0.00,992.87
1993-01-28,2.78,77.04,0.00,996.15
1993-01-29,2.93,84.75,0.00,997.08
1993-01-30,1.91,87.62,0.40,1005.79
1993-01-31,2.06,78.12,0.00,1013.47
1993-02-01,1.35,76.88,0.00,1016.95
1993-02-02,2.08,69.08,0.00,1015.06
1993-02-03,3.50,68.71,0.00,1015.73
1993-02-04,3.73,73.50,0.00,1015.30
1993-02-05,3.44,76.54,0.00,1012.55
1993-02-06,3.65,78.04,0.00,1009.06
1993-02-07,5.87,76.17,0.00,1009.35
1993-02-08,4.53,83.88,0.00,1013.87
1993-02-09,3.68,85.58,0.00,1011.77
1993-02-10,2.93,82.46,0.00,1010.48
1993-02-11,2.86,76.75,0.00,1011.15
1993-02-12,3.13,79.17,0.00,1015.12
1993-02-13,3.07,76.83,0.00,1013.70
1993-02-14,3.71,72.42,0.00,1008.95
1993-02-15,3.23,77.67,0.00,1009.46
1993-02-16,2.03,73.12,0.00,1007.85
1993-02-17,2.08,70.42,0.00,1000.78
1993-02-18,3.32,72.42,0.00,1000.61
1993-02-19,3.35,68.21,0.00,993.76
1993-02-20,3.57,47.96,0.00,994.60
1993-02-21,2.83,48.21,0.30,982.59
1993-02-22,0.42,36.67,0.00,985.87
1993-02-23,-1.44,29.71,0.00,992.53
1993-02-24,-0.90,35.25,0.00,998.02
1993-02-25,1.29,42.50,0.00,996.34
1993-02-26,1.56,58.46,0.40,992.96
1993-02-27,3.54,65.12,0.00,992.52
1993-02-28,2.60,87.79,13.50,990.21
1993-03-01,5.25,85.46,13.00,984.39
1993-03-02,4.03,90.88,6.80,986.54
1993-03-03,3.00,90.38,1.30,986.80
1993-03-04,0.61,91.88,4.00,989.75
1993-03-05,-2.05,71.12,4.90,993.47
1993-03-06,0.08,66.50,0.00,990.21
1993-03-07,3.58,70.33,0.00,988.59
1993-03-08,2.51,73.75,2.10,996.67
1993-03-09,2.63,71.29,0.00,1003.03
1993-03-10,3.53,73.38,0.00,1005.91
1993-03-11,5.15,73.21,0.00,1006.06
1993-03-12,6.37,75.58,0.00,1006.42
1993-03-13,8.64,67.25,0.00,1005.40
1993-03-14,7.18,69.46,0.00,1005.73
1993-03-15,6.76,72.75,0.00,1007.89
1993-03-16,7.71,77.54,0.00,1008.09
1993-03-17,9.99,72.54,0.00,1004.21
1993-03-18,12.41,71.67,0.00,1002.42
1993-03-19,12.18,76.62,0.00,1000.65
1993-03-20,12.92,70.00,0.00,1002.97
1993-03-21,11.66,75.21,0.00,1000.05
1993-03-22,11.82,77.54,0.00,999.83
1993-03-23,13.01,73.71,0.00,1001.32
1993-03-24,10.23,93.21,31.30,997.01
1993-03-25,5.84,95.08,24.00,996.02
1993-03-26,4.51,51.88,0.00,995.23
1993-03-27,3.88,37.88,0.00,993.37
1993-03-28,3.10,39.62,0.00,990.26
1993-03-29,3.13,45.17,0.00,995.70
1993-03-30,4.03,57.54,0.00,1000.53
1993-03-31,6.46,67.33,0.00,1002.48
1993-04-01,7.65,78.54,0.00,997.22
1993-04-02,9.18,76.75,2.00,987.99
1993-04-03,8.26,84.17,3.70,988.83
1993-04-04,7.68,83.17,7.30,990.51
1993-04-05,8.68,70.00,0.00,993.45
1993-04-06,8.68,68.96,0.00,989.22
1993-04-07,11.60,62.08,0.00,986.68
1993-04-08,10.91,72.71,0.50,990.38
1993-04-09,11.40,66.96,0.20,996.53
1993-04-10,8.69,88.00,7.50,992.49
1993-04-11,9.67,83.00,0.70,985.34
1993-04-12,8.54,87.38,2.50,982.76
1993-04-13,8.08,86.62,15.00,984.04
1993-04-14,9.10,75.08,0.70,991.05
1993-04-15,10.01,77.21,1.90,989.23
1993-04-16,10.31,74.58,1.20,994.74
1993-04-17,9.47,77.88,2.60,998.19
1993-04-18,11.20,73.00,0.00,998.88
1993-04-19,12.36,77.25,0.00,998.46
1993-04-20,12.96,77.58,0.00,999.35
1993-04-21,13.21,70.67,0.00,997.95
1993-04-22,13.91,62.79,0.00,995.37
1993-04-23,14.05,60.29,0.00,994.43
1993-04-24,13.44,62.71,0.00,992.50
1993-04-25,11.56,81.67,16.60,992.65
1993-04-26,12.47,85.42,4.20,995.74
1993-04-27,14.32,72.67,0.00,995.43
1993-04-28,14.24,74.29,2.50,992.76
1993-04-29,14.06,79.08,1.90,992.70
1993-04-30,12.77,78.71,1.30,993.71
1993-05-01,12.48,80.54,6.00,992.42
1993-05-02,13.37,71.92,0.00,991.10
1993-05-03,14.09,72.17,0.00,996.03
1993-05-04,14.90,73.29,0.00,999.12
1993-05-05,15.87,68.83,0.20,995.15
1993-05-06,14.59,79.25,1.40,994.27
1993-05-07,14.83,72.21,0.50,994.90
1993-05-08,15.42,71.33,0.00,996.13
1993-05-09,15.96,69.38,0.10,996.56
1993-05-10,16.54,69.17,0.00,996.87
1993-05-11,16.40,72.58,3.00,996.28
1993-05-12,15.09,77.92,3.60,989.60
1993-05-13,14.14,81.50,1.20,982.21
1993-05-14,15.67,69.04,0.10,981.35
1993-05-15,16.08,71.79,0.00,987.14
1993-05-16,16.45,70.67,0.00,995.65
1993-05-17,17.85,66.67,0.00,997.53
1993-05-18,17.96,68.04,0.00,993.60
1993-05-19,17.82,64.42,0.00,995.68
1993-05-20,17.94,70.04,0.20,997.22
1993-05-21,14.07,83.12,17.10,995.85
1993-05-22,15.02,64.46,0.00,996.46
1993-05-23,16.78,67.29,0.00,997.34
1993-05-24,18.37,67.83,0.00,996.61
1993-05-25,20.26,66.75,0.00,994.06
1993-05-26,21.38,70.21,0.00,991.89
1993-05-27,20.27,66.71,0.00,990.72
1993-05-28,17.93,75.12,1.00,990.54
1993-05-29,19.07,60.75,0.00,995.01
1993-05-30,19.70,63.00,0.00,993.58
1993-05-31,20.50,60.58,0.00,993.95
1993-06-01,21.12,60.29,0.00,996.32
1993-06-02,19.08,73.29,12.40,992.45
1993-06-03,17.64,68.54,1.90,988.87
1993-06-04,19.25,59.12,0.00,990.87
1993-06-05,21.29,57.96,0.00,996.88
1993-06-06,22.60,58.83,0.00,997.64
1993-06-07,23.21,61.08,0.00,995.42
1993-06-08,23.78,58.79,0.00,994.17
1993-06-09,23.32,66.71,2.90,994.29
1993-06-10,20.25,81.58,12.00,994.66
1993-06-11,19.69,74.75,8.10,992.52
1993-06-12,18.53,63.33,0.80,989.30
1993-06-13,16.82,70.71,2.30,990.68
1993-06-14,17.42,68.21,0.00,994.64
1993-06-15,18.85,67.21,0.30,995.93
1993-06-16,20.47,65.00,0.00,998.56
1993-06-17,21.33,60.38,0.00,995.21
1993-06-18,20.03,62.12,0.40,1000.27
1993-06-19,21.18,62.08,0.00,999.91
1993-06-20,22.33,63.46,0.00,996.48
1993-06-21,21.61,68.38,0.70,995.43
1993-06-22,21.01,75.88,17.10,993.03
1993-06-23,18.98,87.83,18.60,989.35
